MO8;175.09713;175.0721161;175.1221439;1.162790698;10
MO1;177.11279;177.0874882;177.1380918;1.162790698;10
MO2;179.07089;179.0453084;179.0964716;1.162790698;10
MO3;181.08655;181.0606805;181.1124195;1.162790698;10
MO4;183.06581;183.0396577;183.0919623;1.162790698;10
MO5;183.10221;183.0760525;183.1283675;1.162790698;10
MO6;185.04507;185.018635;185.071505;1.162790698;10
MO7;185.08147;185.0550298;185.1079102;1.162790698;10
MO8;185.11787;185.0914246;185.1443154;1.162790698;10
MO9;187.06073;187.034007;187.087453;1.162790698;10
MO1;187.09713;187.0704018;187.1238582;1.162790698;10
MO2;189.07639;189.0493791;189.1034009;1.162790698;10
MO3;189.11279;189.0857739;189.1398061;1.162790698;10
MO4;191.09205;191.0647511;191.1193489;1.162790698;10
MO5;193.10771;193.0801232;193.1352968;1.162790698;10
MO6;195.06581;195.0379435;195.0936765;1.162790698;10
MO7;197.08147;197.0533155;197.1096245;1.162790698;10
MO8;199.06073;199.0322928;199.0891672;1.162790698;10
MO9;199.09713;199.0686876;199.1255724;1.162790698;10
MO1;201.03999;201.01127;201.06871;1.162790698;10
MO2;201.07639;201.0476648;201.1051152;1.162790698;10
MO3;201.11279;201.0840596;201.1415204;1.162790698;10
MO4;203.05565;203.0266421;203.084658;1.162790698;10
MO5;203.09205;203.0630369;203.1210632;1.162790698;10
MO6;205.07131;205.0420141;205.1006059;1.162790698;10
MO7;205.10771;205.0784089;205.1370111;1.162790698;10
MO8;207.08697;207.0573861;207.1165539;1.162790698;10
MO9;209.10263;209.0727582;209.1325018;1.162790698;10
MO1;211.06073;211.0305785;211.0908815;1.162790698;10
MO2;213.07639;213.0459505;213.1068295;1.162790698;10
MO3;215.05565;215.0249278;215.0863722;1.162790698;10
MO4;215.09205;215.0613226;215.1227774;1.162790698;10
MO5;217.03491;217.003905;217.065915;1.162790698;10
MO6;217.07131;217.0402998;217.1023202;1.162790698;10
MO7;217.10771;217.0766946;217.1387254;1.162790698;10
MO8;219.05057;219.0192771;219.0818629;1.162790698;10
MO9;219.08697;219.0556719;219.1182681;1.162790698;10
MO1;221.06623;221.0346491;221.0978109;1.162790698;10
MO2;221.10263;221.0710439;221.1342161;1.162790698;10
MO3;223.08189;223.0500212;223.1137588;1.162790698;10
MO4;225.09755;225.0653932;225.1297068;1.162790698;10
MO5;225.12803;225.0958689;225.1601911;1.162790698;10
MO6;227.05565;227.0232135;227.0880865;1.162790698;10
MO7;227.14369;227.1112409;227.1761391;1.162790698;10
MO8;229.07131;229.0385855;229.1040345;1.162790698;10
MO9;229.15935;229.126613;229.1920871;1.162790698;10
MO10;231.05057;231.0175628;231.0835772;1.162790698;10
MO1;231.08697;231.0539576;231.1199824;1.162790698;10
MO2;231.17501;231.141985;231.208035;1.162790698;10
MO3;233.02983;232.99654;233.06312;1.162790698;10
MO4;233.06623;233.0329348;233.0995252;1.162790698;10
MO5;233.10263;233.0693296;233.1359304;1.162790698;10
MO6;233.19067;233.157357;233.223983;1.162790698;10
MO7;235.04549;235.0119121;235.0790679;1.162790698;10
MO8;235.08189;235.0483069;235.1154731;1.162790698;10
MO9;235.20633;235.1727291;235.2399309;1.162790698;10
MO10;237.06115;237.0272841;237.0950159;1.162790698;10
MO1;237.09755;237.0636789;237.1314211;1.162790698;10
MO2;237.22199;237.1881011;237.2558789;1.162790698;10
MO3;239.07681;239.0426562;239.1109638;1.162790698;10
MO4;239.14369;239.1095266;239.1778534;1.162790698;10
MO5;239.23765;239.2034732;239.2718268;1.162790698;10
MO6;241.09247;241.0580282;241.1269118;1.162790698;10
MO7;241.12295;241.0885039;241.1573961;1.162790698;10
MO8;241.15935;241.1248987;241.1938013;1.162790698;10
MO9;241.25331;241.2188452;241.2877748;1.162790698;10
MO10;243.05057;243.0158485;243.0852915;1.162790698;10
MO0;243.13861;243.1038759;243.1733441;1.162790698;10
MO1;243.17501;243.1402707;243.2097493;1.162790698;10
MO2;245.06623;245.0312205;245.1012395;1.162790698;10
MO3;245.15427;245.119248;245.189292;1.162790698;10
MO4;245.19067;245.1556428;245.2256972;1.162790698;10
MO5;247.04549;247.0101978;247.0807822;1.162790698;10
MO6;247.08189;247.0465926;247.1171874;1.162790698;10
MO7;247.16993;247.13462;247.20524;1.162790698;10
MO8;247.20633;247.1710148;247.2416452;1.162790698;10
MO9;249.06115;249.0255698;249.0967302;1.162790698;10
MO10;249.09755;249.0619646;249.1331354;1.162790698;10
DO1;249.18559;249.1499921;249.2211879;1.162790698;10
DO2;249.22199;249.1863869;249.2575931;1.162790698;10
DO3;251.07681;251.0409419;251.1126781;1.162790698;10
DO4;251.14369;251.1078123;251.1795677;1.162790698;10
DO5;251.20125;251.1653641;251.2371359;1.162790698;10
DO6;251.23765;251.2017589;251.2735411;1.162790698;10
DO7;253.09247;253.0563139;253.1286261;1.162790698;10
DO8;253.15935;253.1231844;253.1955156;1.162790698;10
DO9;253.21691;253.1807362;253.2530838;1.162790698;10
DO10;253.25331;253.217131;253.289489;1.162790698;10
DO11;255.13861;255.1021616;255.1750584;1.162790698;10
DO12;255.17501;255.1385564;255.2114636;1.162790698;10
DO13;255.23257;255.1961082;255.2690318;1.162790698;10
DO14;257.11787;257.0811389;257.1546011;1.162790698;10
DO15;257.15427;257.1175337;257.1910063;1.162790698;10
DO16;257.19067;257.1539285;257.2274115;1.162790698;10
DO1;257.24823;257.2114803;257.2849797;1.162790698;10
DO2;259.04549;259.0084835;259.0824965;1.162790698;10
DO3;259.13353;259.0965109;259.1705491;1.162790698;10
DO4;259.16993;259.1329057;259.2069543;1.162790698;10
DO5;259.20633;259.1693005;259.2433595;1.162790698;10
DO6;261.06115;261.0238556;261.0984445;1.162790698;10
DO7;261.14919;261.111883;261.186497;1.162790698;10
DO8;261.18559;261.1482778;261.2229022;1.162790698;10
DO9;261.22199;261.1846726;261.2593074;1.162790698;10
DO10;263.04041;263.0028328;263.0779872;1.162790698;10
DO11;263.07681;263.0392276;263.1143924;1.162790698;10
DO12;263.16485;263.127255;263.202445;1.162790698;10
DO13;263.20125;263.1636498;263.2388502;1.162790698;10
DO14;263.23765;263.2000446;263.2752554;1.162790698;10
DO15;265.05607;265.0182048;265.0939352;1.162790698;10
DO16;265.09247;265.0545996;265.1303404;1.162790698;10
DO1;265.15935;265.1214701;265.1972299;1.162790698;10
DO2;265.18051;265.1426271;265.2183929;1.162790698;10
DO3;265.21691;265.1790219;265.2547981;1.162790698;10
DO4;265.25331;265.2154167;265.2912033;1.162790698;10
DO5;267.07173;267.0335769;267.1098831;1.162790698;10
DO6;267.13861;267.1004473;267.1767727;1.162790698;10
DO7;267.17501;267.1368421;267.2131779;1.162790698;10
DO8;267.19617;267.1579991;267.2343409;1.162790698;10
DO9;267.23257;267.1943939;267.2707461;1.162790698;10
DO10;269.08739;269.0489489;269.1258311;1.162790698;10
DO11;269.15427;269.1158194;269.1927206;1.162790698;10
DO12;269.19067;269.1522142;269.2291258;1.162790698;10
DO13;269.21183;269.1733712;269.2502888;1.162790698;10
DO14;269.24823;269.209766;269.286694;1.162790698;10
DO15;271.13353;271.0947966;271.1722634;1.162790698;10
DO16;271.16993;271.1311914;271.2086686;1.162790698;10
DO1;271.20633;271.1675862;271.2450738;1.162790698;10
DO2;271.22749;271.1887432;271.2662368;1.162790698;10
DO3;273.11279;273.0737739;273.1518061;1.162790698;10
DO4;273.14919;273.1101687;273.1882113;1.162790698;10
DO5;273.18559;273.1465635;273.2246165;1.162790698;10
DO6;273.22199;273.1829583;273.2610217;1.162790698;10
DO7;273.24315;273.2041153;273.2821847;1.162790698;10
DO8;275.04041;275.0011185;275.0797015;1.162790698;10
DO9;275.12845;275.0891459;275.1677541;1.162790698;10
DO10;275.16485;275.1255407;275.2041593;1.162790698;10
DO11;275.20125;275.1619355;275.2405645;1.162790698;10
DO12;275.23765;275.1983303;275.2769697;1.162790698;10
DO13;277.05607;277.0164906;277.0956494;1.162790698;10
DO14;277.14411;277.104518;277.183702;1.162790698;10
DO15;277.15935;277.1197558;277.1989442;1.162790698;10
DO16;277.18051;277.1409128;277.2201072;1.162790698;10
DO1;277.21691;277.1773076;277.2565124;1.162790698;10
DO2;277.25331;277.2137024;277.2929176;1.162790698;10
DO3;279.07173;279.0318626;279.1115974;1.162790698;10
DO4;279.15977;279.11989;279.19965;1.162790698;10
DO5;279.17501;279.1351279;279.2148921;1.162790698;10
DO6;279.19617;279.1562848;279.2360552;1.162790698;10
DO7;279.23257;279.1926796;279.2724604;1.162790698;10
DO8;281.08739;281.0472347;281.1275453;1.162790698;10
DO9;281.15427;281.1141051;281.1944349;1.162790698;10
DO10;281.17543;281.1352621;281.2155979;1.162790698;10
DO11;281.19067;281.1504999;281.2308401;1.162790698;10
DO12;281.21183;281.1716569;281.2520031;1.162790698;10
DO13;281.24823;281.2080517;281.2884083;1.162790698;10
DO14;283.13353;283.0930824;283.1739776;1.162790698;10
DO15;283.16993;283.1294772;283.2103828;1.162790698;10
DO16;283.19109;283.1506341;283.2315459;1.162790698;10
DO1;283.20633;283.165872;283.246788;1.162790698;10
DO2;283.22749;283.1870289;283.2679511;1.162790698;10
DO3;285.14919;285.1084544;285.1899256;1.162790698;10
DO4;285.18559;285.1448492;285.2263308;1.162790698;10
DO5;285.20675;285.1660062;285.2474938;1.162790698;10
DO6;285.22199;285.181244;285.262736;1.162790698;10
DO7;285.24315;285.202401;285.283899;1.162790698;10
DO8;287.12845;287.0874317;287.1694684;1.162790698;10
DO9;287.16485;287.1238265;287.2058736;1.162790698;10
DO10;287.20125;287.1602213;287.2422788;1.162790698;10
DO11;287.22241;287.1813782;287.2634418;1.162790698;10
DO12;287.23765;287.1966161;287.278684;1.162790698;10
DO13;289.10771;289.0664089;289.1490111;1.162790698;10
DO14;289.14411;289.1028037;289.1854163;1.162790698;10
DO15;289.18051;289.1391985;289.2218215;1.162790698;10
DO16;289.21691;289.1755933;289.2582267;1.162790698;10
DO1;289.23807;289.1967503;289.2793897;1.162790698;10
DO2;289.25331;289.2119881;289.2946319;1.162790698;10
DO3;291.03533;290.9937535;291.0769065;1.162790698;10
DO4;291.12337;291.0817809;291.1649591;1.162790698;10
DO5;291.15977;291.1181757;291.2013643;1.162790698;10
DO6;291.19617;291.1545705;291.2377695;1.162790698;10
DO7;291.23257;291.1909653;291.2741747;1.162790698;10
DO8;293.05099;293.0091256;293.0928544;1.162790698;10
DO9;293.13903;293.097153;293.180907;1.162790698;10
DO10;293.15427;293.1123908;293.1961492;1.162790698;10
DO11;293.17543;293.1335478;293.2173122;1.162790698;10
DO12;293.21183;293.1699426;293.2537174;1.162790698;10
DO13;293.24823;293.2063374;293.2901226;1.162790698;10
DO14;295.06665;295.0244976;295.1088024;1.162790698;10
DO15;295.15469;295.112525;295.196855;1.162790698;10
DO16;295.16993;295.1277629;295.2120971;1.162790698;10
DO1;295.19109;295.1489198;295.2332602;1.162790698;10
DO2;295.22749;295.1853146;295.2696654;1.162790698;10
DO3;297.08231;297.0398697;297.1247503;1.162790698;10
DO4;297.14919;297.1067401;297.1916399;1.162790698;10
DO5;297.17035;297.1278971;297.2128029;1.162790698;10
DO6;297.18559;297.1431349;297.2280451;1.162790698;10
DO7;297.20675;297.1642919;297.2492081;1.162790698;10
DO8;297.24315;297.2006867;297.2856133;1.162790698;10
DO9;299.12845;299.0857174;299.1711826;1.162790698;10
DO10;299.16485;299.1221122;299.2075878;1.162790698;10
DO11;299.18601;299.1432691;299.2287509;1.162790698;10
DO12;299.20125;299.158507;299.243993;1.162790698;10
DO13;299.22241;299.1796639;299.2651561;1.162790698;10
DO14;301.14411;301.1010894;301.1871306;1.162790698;10
DO15;301.18051;301.1374842;301.2235358;1.162790698;10
DO16;301.20167;301.1586412;301.2446988;1.162790698;10
DO1;301.21691;301.173879;301.259941;1.162790698;10
DO2;301.23807;301.195036;301.281104;1.162790698;10
DO3;303.12337;303.0800667;303.1666733;1.162790698;10
DO4;303.15977;303.1164615;303.2030785;1.162790698;10
DO5;303.19617;303.1528563;303.2394837;1.162790698;10
DO6;303.21733;303.1740132;303.2606468;1.162790698;10
DO7;303.23257;303.1892511;303.2758889;1.162790698;10
DO8;305.10263;305.0590439;305.1462161;1.162790698;10
DO9;305.13903;305.0954387;305.1826213;1.162790698;10
DO10;305.17543;305.1318335;305.2190265;1.162790698;10
DO11;305.21183;305.1682283;305.2554317;1.162790698;10
DO12;305.23299;305.1893853;305.2765947;1.162790698;10
DO13;305.24823;305.2046231;305.2918369;1.162790698;10
DO14;307.11829;307.074416;307.162164;1.162790698;10
DO15;307.15469;307.1108108;307.1985692;1.162790698;10
DO16;307.19109;307.1472056;307.2349744;1.162790698;10
DO1;307.22749;307.1836004;307.2713796;1.162790698;10
DO2;309.13395;309.089788;309.178112;1.162790698;10
DO3;309.14919;309.1050258;309.1933542;1.162790698;10
DO4;309.17035;309.1261828;309.2145172;1.162790698;10
DO5;309.20675;309.1625776;309.2509224;1.162790698;10
DO6;309.24315;309.1989724;309.2873276;1.162790698;10
DO7;311.14961;311.1051601;311.1940599;1.162790698;10
DO8;311.16485;311.1203979;311.2093021;1.162790698;10
DO9;311.18601;311.1415549;311.2304651;1.162790698;10
DO10;311.22241;311.1779497;311.2668703;1.162790698;10
DO11;313.14411;313.0993751;313.1888449;1.162790698;10
DO12;313.16527;313.1205321;313.2100079;1.162790698;10
DO13;313.18051;313.1357699;313.2252501;1.162790698;10
DO14;313.20167;313.1569269;313.2464131;1.162790698;10
DO15;313.23807;313.1933217;313.2828183;1.162790698;10
DO16;315.12337;315.0783524;315.1683876;1.162790698;10
DO17;315.15977;315.1147472;315.2047928;1.162790698;10
DO1;315.18093;315.1359042;315.2259558;1.162790698;10
DO2;315.19617;315.151142;315.241198;1.162790698;10
DO3;315.21733;315.172299;315.262361;1.162790698;10
DO4;317.13903;317.0937244;317.1843356;1.162790698;10
DO5;317.17543;317.1301192;317.2207408;1.162790698;10
DO6;317.19659;317.1512762;317.2419038;1.162790698;10
DO7;317.21183;317.166514;317.257146;1.162790698;10
DO8;317.23299;317.187671;317.278309;1.162790698;10
DO9;319.11829;319.0727017;319.1638783;1.162790698;10
DO10;319.15469;319.1090965;319.2002835;1.162790698;10
DO11;319.19109;319.1454913;319.2366887;1.162790698;10
DO12;319.21225;319.1666483;319.2578518;1.162790698;10
DO13;319.22749;319.1818861;319.2730939;1.162790698;10
DO14;321.09755;321.0516789;321.1434211;1.162790698;10
DO15;321.13395;321.0880737;321.1798263;1.162790698;10
DO16;321.17035;321.1244685;321.2162315;1.162790698;10
DO17;321.20675;321.1608633;321.2526367;1.162790698;10
DO1;321.22791;321.1820203;321.2737997;1.162790698;10
DO2;321.24315;321.1972581;321.2890419;1.162790698;10
DO3;323.11321;323.067051;323.159369;1.162790698;10
DO4;323.14961;323.1034458;323.1957742;1.162790698;10
DO5;323.18601;323.1398406;323.2321794;1.162790698;10
DO6;323.22241;323.1762354;323.2685846;1.162790698;10
DO7;325.12887;325.082423;325.175317;1.162790698;10
DO8;325.14411;325.0976608;325.1905592;1.162790698;10
DO9;325.16527;325.1188178;325.2117222;1.162790698;10
DO10;325.20167;325.1552126;325.2481274;1.162790698;10
DO11;325.23807;325.1916074;325.2845326;1.162790698;10
DO12;327.14453;327.0977951;327.1912649;1.162790698;10
DO13;327.15977;327.1130329;327.2065071;1.162790698;10
DO14;327.18093;327.1341899;327.2276701;1.162790698;10
DO15;327.21733;327.1705847;327.2640753;1.162790698;10
DO16;329.13903;329.0920101;329.1860499;1.162790698;10
DO17;329.16019;329.1131671;329.2072129;1.162790698;10
DO1;329.17543;329.1284049;329.2224551;1.162790698;10
DO2;329.19659;329.1495619;329.2436181;1.162790698;10
DO3;329.23299;329.1859567;329.2800233;1.162790698;10
DO4;331.11829;331.0709874;331.1655926;1.162790698;10
DO5;331.15469;331.1073822;331.2019978;1.162790698;10
DO6;331.17585;331.1285392;331.2231608;1.162790698;10
DO7;331.19109;331.143777;331.238403;1.162790698;10
DO8;331.21225;331.164934;331.259566;1.162790698;10
DO9;333.13395;333.0863594;333.1815406;1.162790698;10
DO10;333.17035;333.1227542;333.2179458;1.162790698;10
DO11;333.19151;333.1439112;333.2391088;1.162790698;10
DO12;333.20675;333.159149;333.254351;1.162790698;10
DO13;333.22791;333.180306;333.275514;1.162790698;10
DO14;335.11321;335.0653367;335.1610833;1.162790698;10
DO15;335.14961;335.1017315;335.1974885;1.162790698;10
DO16;335.18601;335.1381263;335.2338937;1.162790698;10
DO17;335.20717;335.1592833;335.2550567;1.162790698;10
DO1;335.22241;335.1745211;335.2702989;1.162790698;10
DO2;337.09247;337.0443139;337.1406261;1.162790698;10
DO3;337.12887;337.0807087;337.1770313;1.162790698;10
DO4;337.16527;337.1171035;337.2134365;1.162790698;10
DO5;337.20167;337.1534983;337.2498417;1.162790698;10
DO6;337.22283;337.1746553;337.2710047;1.162790698;10
DO7;337.23807;337.1898931;337.2862469;1.162790698;10
DO8;339.10813;339.059686;339.156574;1.162790698;10
DO9;339.14453;339.0960808;339.1929792;1.162790698;10
DO10;339.18093;339.1324756;339.2293844;1.162790698;10
DO11;339.21733;339.1688704;339.2657896;1.162790698;10
DO12;341.12379;341.075058;341.172522;1.162790698;10
DO13;341.13903;341.0902959;341.1877641;1.162790698;10
DO14;341.16019;341.1114528;341.2089272;1.162790698;10
DO15;341.19659;341.1478476;341.2453324;1.162790698;10
DO16;341.23299;341.1842424;341.2817376;1.162790698;10
DO17;343.13945;343.0904301;343.1884699;1.162790698;10
DO1;343.15469;343.1056679;343.2037121;1.162790698;10
DO2;343.17585;343.1268249;343.2248751;1.162790698;10
DO3;343.21225;343.1632197;343.2612803;1.162790698;10
DO4;345.13395;345.0846452;345.1832549;1.162790698;10
DO5;345.15511;345.1058021;345.2044179;1.162790698;10
DO6;345.17035;345.12104;345.2196601;1.162790698;10
DO7;345.19151;345.1421969;345.2408231;1.162790698;10
DO8;345.22791;345.1785917;345.2772283;1.162790698;10
DO9;347.11321;347.0636224;347.1627976;1.162790698;10
DO10;347.14961;347.1000172;347.1992028;1.162790698;10
DO11;347.17077;347.1211742;347.2203658;1.162790698;10
DO12;347.18601;347.136412;347.235608;1.162790698;10
DO13;347.20717;347.157569;347.256771;1.162790698;10
DO14;349.12887;349.0789944;349.1787456;1.162790698;10
DO15;349.16527;349.1153892;349.2151508;1.162790698;10
DO16;349.18643;349.1365462;349.2363138;1.162790698;10
DO17;349.20167;349.151784;349.251556;1.162790698;10
DO1;349.22283;349.172941;349.272719;1.162790698;10
DO2;351.10813;351.0579717;351.1582883;1.162790698;10
DO3;351.14453;351.0943665;351.1946935;1.162790698;10
DO4;351.18093;351.1307613;351.2310987;1.162790698;10
DO5;351.20209;351.1519183;351.2522617;1.162790698;10
DO6;351.21733;351.1671561;351.2675039;1.162790698;10
DO7;353.08739;353.0369489;353.1378311;1.162790698;10
DO8;353.12379;353.0733437;353.1742363;1.162790698;10
DO9;353.16019;353.1097385;353.2106415;1.162790698;10
DO10;353.19659;353.1461333;353.2470467;1.162790698;10
DO11;353.21775;353.1672903;353.2682097;1.162790698;10
DO12;353.23299;353.1825281;353.2834519;1.162790698;10
DO13;355.10305;355.052321;355.153779;1.162790698;10
DO14;355.13945;355.0887158;355.1901842;1.162790698;10
DO15;355.17585;355.1251106;355.2265894;1.162790698;10
DO16;355.21225;355.1615054;355.2629946;1.162790698;10
DO17;357.11871;357.067693;357.169727;1.162790698;10
DO1;357.13395;357.0829309;357.1849691;1.162790698;10
DO2;357.15511;357.1040878;357.2061322;1.162790698;10
DO3;357.19151;357.1404826;357.2425374;1.162790698;10
DO4;357.22791;357.1768774;357.2789426;1.162790698;10
DO5;359.13437;359.0830651;359.1856749;1.162790698;10
DO6;359.14961;359.0983029;359.2009171;1.162790698;10
DO7;359.17077;359.1194599;359.2220801;1.162790698;10
DO8;359.20717;359.1558547;359.2584853;1.162790698;10
DO9;361.12887;361.0772802;361.1804598;1.162790698;10
DO10;361.15003;361.0984371;361.2016229;1.162790698;10
DO11;361.16527;361.113675;361.216865;1.162790698;10
DO12;361.18643;361.1348319;361.2380281;1.162790698;10
DO13;361.22283;361.1712267;361.2744333;1.162790698;10
DO14;363.10813;363.0562574;363.1600026;1.162790698;10
DO15;363.14453;363.0926522;363.1964078;1.162790698;10
DO16;363.16569;363.1138092;363.2175708;1.162790698;10
DO17;363.18093;363.129047;363.232813;1.162790698;10
DO1;363.20209;363.150204;363.253976;1.162790698;10
DO2;365.12379;365.0716295;365.1759505;1.162790698;10
DO3;365.16019;365.1080243;365.2123557;1.162790698;10
DO4;365.18135;365.1291812;365.2335188;1.162790698;10
DO5;365.19659;365.1444191;365.2487609;1.162790698;10
DO6;365.21775;365.165576;365.269924;1.162790698;10
DO7;367.10305;367.0506067;367.1554933;1.162790698;10
DO8;367.13945;367.0870015;367.1918985;1.162790698;10
DO9;367.17585;367.1233963;367.2283037;1.162790698;10
DO10;367.19701;367.1445533;367.2494667;1.162790698;10
DO11;367.21225;367.1597911;367.2647089;1.162790698;10
DO12;369.08231;369.029584;369.135036;1.162790698;10
DO13;369.11871;369.0659788;369.1714412;1.162790698;10
DO14;369.15511;369.1023736;369.2078464;1.162790698;10
DO15;369.19151;369.1387684;369.2442516;1.162790698;10
DO16;369.21267;369.1599253;369.2654147;1.162790698;10
DO17;369.22791;369.1751632;369.2806568;1.162790698;10
DO18;371.09797;371.044956;371.150984;1.162790698;10
DO1;371.13437;371.0813508;371.1873892;1.162790698;10
DO2;371.17077;371.1177456;371.2237944;1.162790698;10
DO3;371.20717;371.1541404;371.2601996;1.162790698;10
DO4;373.11363;373.0603281;373.1669319;1.162790698;10
DO5;373.12887;373.0755659;373.1821741;1.162790698;10
DO6;373.15003;373.0967229;373.2033371;1.162790698;10
DO7;373.18643;373.1331177;373.2397423;1.162790698;10
DO8;373.22283;373.1695125;373.2761475;1.162790698;10
DO9;375.12929;375.0757001;375.1828799;1.162790698;10
DO10;375.14453;375.0909379;375.1981221;1.162790698;10
DO11;375.16569;375.1120949;375.2192851;1.162790698;10
DO12;375.20209;375.1484897;375.2556903;1.162790698;10
DO13;377.12379;377.0699152;377.1776648;1.162790698;10
DO14;377.14495;377.0910722;377.1988279;1.162790698;10
DO15;377.16019;377.10631;377.21407;1.162790698;10
DO16;377.18135;377.127467;377.2352331;1.162790698;10
DO17;377.21775;377.1638618;377.2716383;1.162790698;10
DO18;379.10305;379.0488924;379.1572076;1.162790698;10
DO1;379.13945;379.0852872;379.1936128;1.162790698;10
DO2;379.16061;379.1064442;379.2147758;1.162790698;10
DO3;379.17585;379.121682;379.230018;1.162790698;10
DO4;379.19701;379.142839;379.251181;1.162790698;10
DO5;381.11871;381.0642645;381.1731555;1.162790698;10
DO6;381.15511;381.1006593;381.2095607;1.162790698;10
DO7;381.17627;381.1218162;381.2307238;1.162790698;10
DO8;381.19151;381.1370541;381.2459659;1.162790698;10
DO9;381.21267;381.158211;381.267129;1.162790698;10
DO10;383.09797;383.0432417;383.1526983;1.162790698;10
DO11;383.13437;383.0796365;383.1891035;1.162790698;10
DO12;383.17077;383.1160313;383.2255087;1.162790698;10
DO13;383.19193;383.1371883;383.2466717;1.162790698;10
DO14;383.20717;383.1524261;383.2619139;1.162790698;10
DO15;385.07723;385.022219;385.132241;1.162790698;10
DO16;385.11363;385.0586138;385.1686462;1.162790698;10
DO17;385.15003;385.0950086;385.2050514;1.162790698;10
DO18;385.18643;385.1314034;385.2414566;1.162790698;10
DO1;385.20759;385.1525603;385.2626197;1.162790698;10
DO2;385.22283;385.1677982;385.2778618;1.162790698;10
DO3;387.09289;387.037591;387.148189;1.162790698;10
DO4;387.12929;387.0739858;387.1845942;1.162790698;10
DO5;387.16569;387.1103806;387.2209994;1.162790698;10
DO6;387.20209;387.1467754;387.2574046;1.162790698;10
DO7;389.10855;389.0529631;389.1641369;1.162790698;10
DO8;389.12379;389.0682009;389.1793791;1.162790698;10
DO9;389.14495;389.0893579;389.2005421;1.162790698;10
DO10;389.18135;389.1257527;389.2369473;1.162790698;10
DO11;389.21775;389.1621475;389.2733525;1.162790698;10
DO12;391.12421;391.0683351;391.1800849;1.162790698;10
DO13;391.13945;391.0835729;391.1953271;1.162790698;10
DO14;391.16061;391.1047299;391.2164901;1.162790698;10
DO15;391.19701;391.1411247;391.2528953;1.162790698;10
DO16;393.11871;393.0625502;393.1748698;1.162790698;10
DO17;393.13987;393.0837072;393.1960328;1.162790698;10
DO18;393.15511;393.098945;393.211275;1.162790698;10
DO1;393.17627;393.120102;393.232438;1.162790698;10
DO2;393.21267;393.1564968;393.2688432;1.162790698;10
DO3;395.09797;395.0415274;395.1544126;1.162790698;10
DO4;395.13437;395.0779222;395.1908178;1.162790698;10
DO5;395.15553;395.0990792;395.2119808;1.162790698;10
DO6;395.17077;395.114317;395.227223;1.162790698;10
DO7;395.19193;395.135474;395.248386;1.162790698;10
DO8;397.11363;397.0568995;397.1703605;1.162790698;10
DO9;397.15003;397.0932943;397.2067657;1.162790698;10
DO10;397.17119;397.1144513;397.2279287;1.162790698;10
DO11;397.18643;397.1296891;397.2431709;1.162790698;10
DO12;397.20759;397.1508461;397.2643339;1.162790698;10
DO13;399.09289;399.0358767;399.1499033;1.162790698;10
DO14;399.12929;399.0722715;399.1863085;1.162790698;10
